|step|customer|age|gender|zipcodeOri|merchant|zipMerchant|category|amount|fraud
569922|173|'C245117318'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|222.86|1
583008|176|'C245117318'|'3'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|282.93|1
584416|177|'C245117318'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|180.78|1
594026|179|'C245117318'|'3'|'F'|'28007'|'M1748431652'|'28007'|'es_wellnessandbeauty'|521.84|1
266021|88|'C251449240'|'3'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|227.35|1
155745|54|'C251875213'|'2'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|571.69|1
318462|103|'C251875213'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|132.09|1
408365|129|'C251875213'|'2'|'M'|'28007'|'M923029380'|'28007'|'es_home'|683.58|1
560308|170|'C251875213'|'2'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|267.15|1
588295|178|'C251875213'|'2'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|3672.38|1
49467|19|'C252625411'|'4'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|355.56|1
86148|31|'C252625411'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|694.91|1
240642|81|'C253956131'|'6'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|241.29|1
249765|83|'C253956131'|'6'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|125.72|1
253164|84|'C253956131'|'6'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|194.42|1
435382|136|'C253956131'|'6'|'M'|'28007'|'M50039827'|'28007'|'es_health'|944.1|1
567170|172|'C256310721'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|878.9|1
177650|61|'C260927654'|'4'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|4662.38|1
386156|123|'C260927654'|'4'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|119.69|1
420971|132|'C260927654'|'4'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|1558.71|1
302605|99|'C261398093'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|736.06|1
318243|103|'C261466841'|'6'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|199.71|1
550245|168|'C261466841'|'6'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|362.97|1
289054|95|'C262282046'|'3'|'F'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|719.93|1
381952|121|'C263489307'|'2'|'M'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|60.67|1
547326|167|'C263489307'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|490.02|1
88499|32|'C264736518'|'4'|'F'|'28007'|'M923029380'|'28007'|'es_home'|952.31|1
239878|80|'C264736518'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|641.54|1
247837|83|'C264736518'|'4'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|146.18|1
492553|152|'C264736518'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|315.18|1
565883|172|'C264736518'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|250.1|1
234359|79|'C267593624'|'1'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|319.36|1
314444|102|'C267593624'|'1'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|8.33|1
350899|113|'C268823556'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|590.54|1
372375|119|'C268823556'|'3'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|1075.56|1
394992|125|'C269960003'|'1'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|116.69|1
224179|76|'C27106217'|'2'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|68.25|1
406678|128|'C27106217'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|975.26|1
547423|167|'C27106217'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|14.98|1
512192|157|'C271457213'|'4'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|30.86|1
573957|174|'C271457213'|'4'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|124.49|1
112041|40|'C272748313'|'4'|'M'|'28007'|'M923029380'|'28007'|'es_home'|527.29|1
307304|100|'C274387846'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|865.61|1
318171|103|'C274387846'|'3'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|511.59|1
551004|168|'C274387846'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|105.3|1
280545|92|'C274486575'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|540.64|1
312449|102|'C274486575'|'2'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|206.78|1
380989|121|'C274486575'|'2'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|7.99|1
142045|50|'C274747841'|'2'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|541.33|1
164210|57|'C274747841'|'2'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|341.13|1
309846|101|'C274747841'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|208.52|1
422816|133|'C274747841'|'2'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|354.65|1
41828|16|'C275926123'|'2'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|116.03|1
117087|42|'C275926123'|'2'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|312.39|1
329891|107|'C275926123'|'2'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|1932.47|1
423172|133|'C275926123'|'2'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|461.55|1
537030|164|'C275926123'|'2'|'M'|'28007'|'M855959430'|'28007'|'es_hyper'|36.92|1
555429|169|'C275926123'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|276.77|1
65493|24|'C276409392'|'4'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|94.79|1
68134|25|'C276409392'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|327.65|1
518194|159|'C276409392'|'4'|'F'|'28007'|'M857378720'|'28007'|'es_hotelservices'|996.32|1
269261|89|'C276623362'|'4'|'M'|'28007'|'M923029380'|'28007'|'es_home'|729.11|1
257139|86|'C278484907'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|264.46|1
294050|96|'C278484907'|'2'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|115.99|1
423882|133|'C278484907'|'2'|'M'|'28007'|'M923029380'|'28007'|'es_home'|198.1|1
455943|142|'C278484907'|'2'|'M'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|407.85|1
513847|158|'C278501873'|'2'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|173.84|1
548265|167|'C278501873'|'2'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|198.49|1
473454|147|'C279399121'|'3'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|1312.97|1
27004|10|'C279936687'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|261.87|1
40505|15|'C279936687'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|466.47|1
42385|16|'C279936687'|'3'|'F'|'28007'|'M50039827'|'28007'|'es_health'|493.79|1
108078|39|'C279936687'|'3'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|210.79|1
163788|57|'C279936687'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|199.82|1
217665|74|'C279936687'|'3'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|33.67|1
485151|150|'C279936687'|'3'|'F'|'28007'|'M840466850'|'28007'|'es_tech'|402.53|1
391162|124|'C28065321'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|325.48|1
582291|176|'C281474709'|'5'|'F'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|122.67|1
77637|29|'C283266984'|'4'|'M'|'28007'|'M840466850'|'28007'|'es_tech'|810.77|1
191872|66|'C283266984'|'4'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|51.0|1
176964|61|'C284165615'|'3'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|399.07|1
384432|122|'C284165615'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|226.91|1
284244|94|'C286236136'|'3'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|330.44|1
300924|98|'C286236136'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|221.84|1
315038|102|'C286236136'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|376.56|1
374643|119|'C286236136'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|228.6|1
530897|162|'C286236136'|'3'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|358.82|1
220331|75|'C287182059'|'4'|'M'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|531.88|1
441034|138|'C287182059'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|839.41|1
480550|149|'C287182059'|'4'|'M'|'28007'|'M857378720'|'28007'|'es_hotelservices'|298.97|1
220061|74|'C288727438'|'2'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|143.35|1
233531|78|'C288727438'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|592.85|1
498725|154|'C288727438'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|22.27|1
400722|127|'C289653430'|'1'|'F'|'28007'|'M50039827'|'28007'|'es_health'|164.38|1
400522|127|'C290487175'|'5'|'M'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|208.28|1
571137|173|'C290487175'|'5'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|680.88|1
469789|146|'C294759668'|'3'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|487.23|1
10110|4|'C295362058'|'4'|'M'|'28007'|'M923029380'|'28007'|'es_home'|181.55|1
71173|26|'C295362058'|'4'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|714.44|1
268316|89|'C295362058'|'4'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|360.88|1
77086|28|'C296571542'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|494.2|1
97313|35|'C296571542'|'2'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|366.57|1
108374|39|'C296571542'|'2'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|168.88|1
115048|41|'C296571542'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|98.65|1
120320|43|'C296571542'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|179.03|1
122608|44|'C296571542'|'2'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|35.45|1
130966|46|'C296571542'|'2'|'F'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|303.4|1
131117|46|'C296571542'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|242.3|1
140694|50|'C296571542'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|225.67|1
150955|53|'C296571542'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|270.72|1
239571|80|'C296571542'|'2'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|500.92|1
427075|134|'C296571542'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|3.37|1
444701|139|'C296571542'|'2'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|130.78|1
48121|18|'C297432139'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|370.59|1
102553|37|'C297432139'|'2'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|390.99|1
157439|55|'C297432139'|'2'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|198.98|1
283871|93|'C297432139'|'2'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|374.24|1
529350|162|'C297432139'|'2'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|117.95|1
65563|24|'C299734038'|'5'|'F'|'28007'|'M480139044'|'28007'|'es_health'|346.34|1
84163|31|'C299734038'|'5'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|295.39|1
190529|65|'C299858046'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|400.32|1
427815|134|'C301422123'|'3'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|338.54|1
539378|165|'C301422123'|'3'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|434.93|1
14651|5|'C301739259'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|32.12|1
16302|6|'C301739259'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|418.09|1
19146|7|'C301739259'|'2'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|3922.14|1
19147|7|'C301739259'|'2'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|3194.56|1
26100|10|'C301739259'|'2'|'M'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|458.52|1
42528|16|'C301739259'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|590.37|1
149705|52|'C301739259'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|292.81|1
156595|55|'C301739259'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|151.0|1
280143|92|'C301739259'|'2'|'M'|'28007'|'M2122776122'|'28007'|'es_home'|290.6|1
454276|142|'C301739259'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|321.77|1
548240|167|'C30336615'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|100.07|1
261623|87|'C303533554'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|533.68|1
304711|99|'C303533554'|'2'|'M'|'28007'|'M495352832'|'28007'|'es_travel'|5714.7|1
364978|117|'C303533554'|'2'|'M'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|85.58|1
44984|17|'C306641104'|'3'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|387.96|1
466056|145|'C306641104'|'3'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|319.85|1
3795|1|'C309177915'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|92.01|1
6616|2|'C309177915'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|1079.27|1
32496|12|'C309177915'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|239.62|1
128849|46|'C309177915'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|163.54|1
164922|57|'C309177915'|'3'|'M'|'28007'|'M857378720'|'28007'|'es_hotelservices'|77.74|1
394896|125|'C309177915'|'3'|'M'|'28007'|'M547558035'|'28007'|'es_fashion'|601.4|1
193080|66|'C310220915'|'3'|'M'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|61.96|1
102856|37|'C312053639'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|234.73|1
370859|118|'C312053639'|'3'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|274.69|1
41885|16|'C313157633'|'2'|'M'|'28007'|'M495352832'|'28007'|'es_travel'|5577.33|1
65569|24|'C313157633'|'2'|'M'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|419.51|1
127738|45|'C313157633'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|845.7|1
148567|52|'C313157633'|'2'|'M'|'28007'|'M923029380'|'28007'|'es_home'|223.13|1
379464|121|'C313157633'|'2'|'M'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|133.51|1
511341|157|'C322786133'|'1'|'M'|'28007'|'M209847108'|'28007'|'es_wellnessandbeauty'|418.52|1
101696|37|'C323852731'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|540.7|1
238355|80|'C323852731'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|491.52|1
257690|86|'C323852731'|'2'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|295.65|1
570115|173|'C323852731'|'2'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|770.83|1
261341|87|'C324498528'|'5'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|386.67|1
593180|179|'C326815335'|'1'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|1356.71|1
304253|99|'C327430270'|'5'|'F'|'28007'|'M50039827'|'28007'|'es_health'|514.78|1
307553|100|'C327430270'|'5'|'F'|'28007'|'M1649169323'|'28007'|'es_sportsandtoys'|134.47|1
342860|110|'C327430270'|'5'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|413.93|1
920|0|'C330615170'|'2'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|190.53|1
921|0|'C330615170'|'2'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|451.92|1
8088|3|'C330615170'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|5.69|1
54081|20|'C330615170'|'2'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|1.83|1
68385|25|'C330615170'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|214.86|1
92305|34|'C330615170'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|790.85|1
119951|43|'C330615170'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|415.91|1
290781|95|'C330615170'|'2'|'F'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|144.65|1
347337|112|'C330615170'|'2'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|154.29|1
358818|115|'C330615170'|'2'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|32.43|1
480551|149|'C330615170'|'2'|'F'|'28007'|'M857378720'|'28007'|'es_hotelservices'|614.46|1
503096|155|'C330615170'|'2'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|274.79|1
550020|168|'C330615170'|'2'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|658.51|1
577873|175|'C330615170'|'2'|'F'|'28007'|'M2011752106'|'28007'|'es_hotelservices'|389.39|1
241571|81|'C332190038'|'3'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|676.56|1
460813|143|'C332190038'|'3'|'M'|'28007'|'M480139044'|'28007'|'es_health'|358.03|1
196686|67|'C332628188'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|362.7|1
201100|69|'C332628188'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|28.48|1
488676|151|'C332628188'|'1'|'F'|'28007'|'M857378720'|'28007'|'es_hotelservices'|543.85|1
513112|158|'C332628188'|'1'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|29.56|1
411644|130|'C337165520'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|403.82|1
136545|48|'C339075311'|'3'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|54.57|1
302557|99|'C339075311'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|206.67|1
351598|113|'C339075311'|'3'|'F'|'28007'|'M547558035'|'28007'|'es_fashion'|23.59|1
178309|62|'C339926892'|'6'|'F'|'28007'|'M480139044'|'28007'|'es_health'|137.49|1
236812|79|'C339926892'|'6'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|200.56|1
253488|84|'C339926892'|'6'|'F'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|306.1|1
570150|173|'C339926892'|'6'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|51.78|1
102427|37|'C34111179'|'4'|'F'|'28007'|'M1294758098'|'28007'|'es_leisure'|321.47|1
313751|102|'C34111179'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|391.69|1
430449|135|'C34111179'|'4'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|13.96|1
158548|55|'C341292164'|'3'|'F'|'28007'|'M2122776122'|'28007'|'es_home'|270.32|1
299899|98|'C341292164'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|805.74|1
322850|105|'C341292164'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|195.24|1
488430|151|'C341292164'|'3'|'F'|'28007'|'M78078399'|'28007'|'es_wellnessandbeauty'|246.8|1
149624|52|'C342292849'|'4'|'F'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|800.18|1
287183|94|'C342292849'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|432.68|1
386372|123|'C342292849'|'4'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|247.08|1
392235|124|'C342292849'|'4'|'F'|'28007'|'M480139044'|'28007'|'es_health'|243.87|1
308043|100|'C343512101'|'3'|'M'|'28007'|'M840466850'|'28007'|'es_tech'|733.09|1
392119|124|'C343512101'|'3'|'M'|'28007'|'M3697346'|'28007'|'es_leisure'|397.43|1
71054|26|'C343535530'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|720.35|1
49719|19|'C34441666'|'5'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|30.3|1
67035|25|'C34441666'|'5'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|535.38|1
148268|52|'C345996643'|'2'|'M'|'28007'|'M840466850'|'28007'|'es_tech'|569.19|1
511098|157|'C345996643'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|42.31|1
20002|8|'C346030769'|'5'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|423.05|1
78819|29|'C34948851'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|308.75|1
128901|46|'C34948851'|'3'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|106.19|1
210330|71|'C34948851'|'3'|'F'|'28007'|'M1198415165'|'28007'|'es_wellnessandbeauty'|5.07|1
266502|88|'C34948851'|'3'|'F'|'28007'|'M480139044'|'28007'|'es_health'|377.89|1
408823|129|'C350034124'|'1'|'F'|'28007'|'M3697346'|'28007'|'es_leisure'|295.95|1
432431|136|'C350034124'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|123.55|1
432521|136|'C350034124'|'1'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|61.73|1
439932|138|'C350034124'|'1'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|99.79|1
453841|141|'C350034124'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|536.1|1
456821|142|'C350034124'|'1'|'F'|'28007'|'M2080407379'|'28007'|'es_travel'|7134.39|1
480674|149|'C350034124'|'1'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|105.84|1
487766|151|'C350034124'|'1'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|3746.14|1
495817|153|'C350034124'|'1'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|298.8|1
514336|158|'C350034124'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|234.36|1
518215|159|'C350034124'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|228.06|1
522504|160|'C350034124'|'1'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|127.24|1
537696|164|'C350034124'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|384.59|1
538246|164|'C350034124'|'1'|'F'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|485.23|1
540879|165|'C350034124'|'1'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|1266.05|1
557885|170|'C350034124'|'1'|'F'|'28007'|'M732195782'|'28007'|'es_travel'|181.0|1
567695|172|'C350034124'|'1'|'F'|'28007'|'M1873032707'|'28007'|'es_hotelservices'|451.56|1
569885|173|'C350034124'|'1'|'F'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|695.63|1
571198|173|'C350034124'|'1'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|400.85|1
574645|174|'C350034124'|'1'|'F'|'28007'|'M855959430'|'28007'|'es_hyper'|13.11|1
579285|175|'C350034124'|'1'|'F'|'28007'|'M480139044'|'28007'|'es_health'|146.04|1
587129|177|'C350034124'|'1'|'F'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|66.07|1
589737|178|'C350034124'|'1'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|713.37|1
590139|178|'C350034124'|'1'|'F'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|567.12|1
590668|178|'C350034124'|'1'|'F'|'28007'|'M1888755466'|'28007'|'es_otherservices'|789.07|1
130875|46|'C351144071'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|213.03|1
348699|112|'C351880818'|'1'|'M'|'28007'|'M480139044'|'28007'|'es_health'|198.92|1
361566|116|'C351880818'|'1'|'M'|'28007'|'M1888755466'|'28007'|'es_otherservices'|130.31|1
370105|118|'C351880818'|'1'|'M'|'28007'|'M1535107174'|'28007'|'es_wellnessandbeauty'|381.71|1
464576|144|'C352261908'|'6'|'M'|'28007'|'M480139044'|'28007'|'es_health'|78.11|1
17356|6|'C353985741'|'2'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|595.15|1
50992|19|'C353985741'|'2'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|587.94|1
93050|34|'C353985741'|'2'|'M'|'28007'|'M1741626453'|'28007'|'es_sportsandtoys'|74.69|1
340998|110|'C353985741'|'2'|'M'|'28007'|'M480139044'|'28007'|'es_health'|14.49|1
229789|77|'C354729496'|'4'|'M'|'28007'|'M980657600'|'28007'|'es_sportsandtoys'|141.25|1
348700|112|'C354729496'|'4'|'M'|'28007'|'M480139044'|'28007'|'es_health'|201.16|1
78637|29|'C359668643'|'2'|'M'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|143.7|1
196491|67|'C359668643'|'2'|'M'|'28007'|'M732195782'|'28007'|'es_travel'|1543.31|1
337592|109|'C359668643'|'2'|'M'|'28007'|'M17379832'|'28007'|'es_sportsandtoys'|403.87|1
385775|123|'C359668643'|'2'|'M'|'28007'|'M840466850'|'28007'|'es_tech'|744.23|1
445105|139|'C359668643'|'2'|'M'|'28007'|'M1353266412'|'28007'|'es_hotelservices'|929.49|1
205703|70|'C360122873'|'2'|'F'|'28007'|'M480139044'|'28007'|'es_health'|752.4|1
78636|29|'C365096731'|'3'|'M'|'28007'|'M151143676'|'28007'|'es_barsandrestaurants'|384.47|1
